"TaxAssessedValue","SqFtTotLiving","ZipCode"
321000,1950,"98028"
422000,2560,"98028"
596000,2620,"98072"
228000,1040,"98072"
551000,2470,"98072"
743000,3140,"98072"
343000,1400,"98072"
1070000,4360,"98072"
292000,1820,"98072"
368000,2050,"98146"
359000,1950,"98146"
920000,4610,"98059"
424000,2600,"98059"
403000,2370,"98059"
295000,1430,"98065"
424000,1850,"98107"
5262000,5300,"98040"
785000,2080,"98008"
543000,2850,"98008"
900000,3170,"98008"
425000,1410,"98075"
1073000,1820,"98075"
1073000,2180,"98075"
1089000,4080,"98075"
508000,1010,"98117"
604000,1390,"98117"
638000,3300,"98052"
331000,1460,"98014"
375000,1910,"98014"
414000,1140,"98177"
341000,1740,"98177"
380000,2100,"98177"
388000,2098,"98177"
429000,1940,"98122"
405000,1810,"98122"
391000,1490,"98122"
357000,1540,"98122"
562000,1720,"98115"
590000,1910,"98115"
443000,1140,"98116"
382000,1300,"98116"
316000,3020,"98001"
463000,1350,"98007"
517000,1910,"98007"
475000,1530,"98007"
608000,2170,"98052"
714000,2650,"98052"
643000,2500,"98052"
650000,2500,"98052"
836000,4310,"98052"
700000,2810,"98052"
809000,3270,"98052"
688000,3390,"98052"
566000,2230,"98052"
639000,2850,"98052"
621000,2620,"98052"
640000,2850,"98052"
209000,1180,"98146"
424000,2560,"98146"
235000,1770,"98146"
456000,2160,"98059"
460000,1820,"98059"
590000,3610,"98059"
618000,4250,"98059"
333000,1660,"98059"
1303000,1090,"98075"
463000,1240,"98117"
382000,1410,"98117"
418000,2400,"98052"
135031,1180,"98014"
489000,4450,"98014"
653000,2220,"98177"
813000,4560,"98177"
432000,600,"98177"
432000,2340,"98177"
344000,3200,"98177"
508000,2270,NA
368000,1900,"98177"
402000,2320,"98177"
381000,2260,"98177"
596000,3350,"98177"
435000,2680,"98177"
525000,3410,"98177"
442000,2010,"98177"
346000,1540,"98177"
446000,1920,"98177"
567000,2750,NA
305000,360,"98028"
305000,1340,"98028"
431000,2530,"98028"
339000,1790,"98028"
322000,1570,"98028"
314000,2190,"98028"
538000,2880,NA
447000,2060,"98072"
307000,680,"98072"
801000,3970,"98072"
606000,2550,"98072"
419000,1540,"98072"
678000,2750,"98072"
678000,660,"98072"
379000,1720,"98072"
674000,3110,"98072"
650000,3490,"98072"
547000,2700,"98072"
397000,2270,"98038"
209000,790,"98038"
466000,2820,"98038"
255000,1440,"98038"
213000,940,"98038"
635000,5010,"98038"
333000,2000,"98038"
322000,1190,"98038"
490000,2330,"98038"
614000,3130,"98038"
351000,1880,"98038"
246000,2190,"98118"
201000,1580,"98118"
262000,2180,"98178"
244000,2112,"98118"
207000,1900,"98059"
324000,2000,"98059"
196000,1210,"98059"
284000,1450,"98059"
425000,2270,"98059"
428000,2420,"98059"
350000,2030,"98059"
283000,1010,"98027"
311000,1440,"98027"
171000,1040,"98126"
398000,1750,"98146"
522000,2410,"98059"
385000,2190,"98059"
462000,2550,"98059"
558000,2900,"98059"
333000,700,"98107"
1143000,2750,"98008"
1087000,3920,"98008"
2288000,4310,"98075"
909000,3790,"98075"
589000,1710,"98117"
554000,2740,"98117"
591000,2960,"98052"
638000,3300,"98052"
1316000,4120,NA
379000,1980,"98177"
329000,1830,"98177"
349000,1900,"98177"
462000,2480,"98177"
423000,1790,"98177"
408000,2000,"98133"
398000,2470,"98177"
497000,2510,"98177"
172000,1440,NA
880000,3430,"98059"
404000,2260,"98059"
408000,2500,"98059"
374000,1040,"98107"
635000,2380,"98008"
837000,4540,"98008"
824000,3520,"98075"
419000,1050,"98117"
467000,2210,"98052"
306000,1320,"98133"
491000,3620,"98177"
339000,3690,"98177"
390000,2540,"98177"
553000,3170,"98177"
340000,1900,"98133"
1082000,3080,"98177"
1082000,4950,"98177"
305000,1190,"98177"
369000,2480,"98177"
240000,850,"98177"
348000,1630,"98177"
318000,1030,"98177"
335000,1780,"98177"
598000,1900,"98103"
447000,1000,"98103"
614000,2720,"98034"
168000,960,"98146"
198000,1510,"98146"
192000,1620,"98146"
248000,1910,"98146"
183000,1260,"98146"
172000,980,"98146"
320000,3150,"98055"
174000,640,"98055"
285000,1430,"98055"
292000,1680,"98055"
287000,2040,"98055"
160000,670,"98055"
251000,1370,"98055"
249000,1350,"98055"
200000,960,"98055"
514000,1670,"98103"
422000,940,"98103"
654000,2250,"98122"
995000,4600,"98075"
1014000,4540,"98075"
1050000,4580,"98075"
1012000,4140,"98075"
1015000,4700,"98075"
1082000,4570,"98075"
710000,2810,"98075"
762000,3200,"98075"
793000,3560,"98075"
766000,3150,"98075"
255000,1100,"98155"
247000,1030,"98155"
309000,1630,NA
314000,1790,NA
307000,1540,NA
322000,1820,NA
306000,1820,"98059"
227000,1930,"98003"
201000,1570,"98023"
199000,2070,"98023"
193000,1330,"98023"
251000,2850,"98023"
203000,1610,"98023"
338000,2590,"98031"
307000,2030,"98031"
958000,2630,NA
1046000,3160,NA
212000,1640,"98001"
320000,1550,"98042"
265000,1250,"98092"
523000,3710,"98092"
321000,2110,"98092"
287000,770,"98092"
441000,2850,"98042"
377000,1970,"98042"
1230000,4100,"98040"
952000,2760,"98040"
302000,2120,"98198"
301000,1440,"98042"
336000,1860,"98058"
304000,1520,"98042"
424000,3440,"98042"
162000,1640,"98042"
272000,1560,"98042"
253000,1320,"98058"
344000,2440,"98058"
186000,1460,"98042"
202495,1290,"98038"
320000,2220,"98038"
491000,3090,"98038"
237000,450,"98038"
371000,1440,"98177"
415000,2300,"98177"
376000,2380,"98133"
643000,3040,NA
398000,2360,"98177"
494000,2600,"98177"
416000,1910,"98177"
390000,1970,"98177"
380000,2130,"98133"
490000,2640,"98177"
255000,460,"98177"
607000,3600,NA
352000,1820,"98028"
452000,3050,"98028"
328000,1280,"98028"
235000,870,"98028"
399000,2090,"98028"
425000,2420,"98028"
620000,4140,NA
772000,4780,NA
649000,2730,"98072"
420000,1420,"98072"
404000,2480,"98072"
650000,3110,"98077"
363000,2010,"98177"
480000,2260,"98177"
446000,2490,"98177"
425000,2680,"98177"
349000,1530,"98177"
327000,1380,"98177"
372000,1980,"98177"
429000,2250,"98177"
285000,1910,"98028"
309000,620,"98028"
309000,1210,"98028"
359000,2300,"98028"
302000,2150,"98028"
353000,1540,"98028"
347000,2620,"98028"
491000,2560,"98072"
644000,3170,"98072"
324000,1290,"98072"
533000,2730,"98072"
438000,2260,"98072"
524000,2390,"98125"
198000,1070,"98168"
198000,1380,"98168"
196000,1620,"98168"
365735,1570,"98027"
270000,400,"98027"
270000,1540,"98027"
354000,1960,"98045"
309000,1600,"98045"
336000,1300,"98045"
296000,1610,"98045"
279000,1390,"98045"
475000,1910,"98116"
905000,3870,"98007"
828000,3890,"98005"
672000,2680,"98075"
658000,2700,"98075"
1224000,3920,"98075"
590000,2510,"98052"
487000,1780,"98052"
396000,1500,"98033"
620000,2340,NA
444000,2520,"98155"
499000,2090,"98155"
377000,2940,"98155"
425000,3120,"98155"
421000,2670,"98155"
446000,2470,"98155"
383000,2200,"98155"
689000,2420,"98077"
841000,3510,"98077"
417000,1190,"98077"
800000,4770,"98077"
939000,3140,"98115"
528000,1876,NA
528000,1876,NA
1181000,3430,NA
539000,2920,"98034"
1109000,3410,"98034"
388000,750,"98070"
388000,330,"98070"
368000,760,"98070"
376000,2900,"98108"
599000,2460,"98052"
596000,2460,"98052"
639000,3500,"98052"
533000,2140,"98052"
642000,2530,"98052"
563000,2500,"98052"
358000,1620,"98052"
276000,870,"98052"
1115000,3620,"98122"
550000,2700,"98122"
635000,2010,"98122"
1148000,3290,"98122"
279000,1260,"98056"
275000,1220,"98056"
283000,1410,"98056"
215000,1230,"98022"
955000,3445,"98103"
840000,1860,"98103"
389000,1540,"98122"
445000,1630,"98199"
301000,1170,"98199"
315000,1060,"98199"
368000,1190,"98199"
606000,2520,"98199"
336000,1050,"98116"
400000,840,"98116"
481000,1650,"98115"
640000,2110,"98115"
430000,2220,"98006"
356000,1760,"98146"
236000,2400,"98178"
232000,1980,"98178"
332000,4500,"98178"
658000,3010,"98052"
616000,2590,"98052"
308000,2410,"98042"
311000,1260,"98108"
205000,1430,"98108"
218000,1780,"98108"
168000,910,"98108"
225000,1520,"98108"
175000,1030,"98108"
171000,790,"98108"
146000,510,"98002"
146000,890,"98002"
167000,1380,"98002"
242000,2130,"98002"
137000,1000,"98002"
407000,1400,"98052"
586000,3170,"98052"
564000,2720,"98052"
511000,2460,"98052"
441000,1460,"98052"
425000,1890,"98052"
424000,1850,"98052"
651000,1510,"98040"
656000,2360,"98040"
296000,1410,"98133"
392000,2780,"98177"
392000,2330,"98177"
476000,2910,"98177"
428000,2360,"98177"
498000,2560,"98177"
464000,2480,"98177"
436000,2220,"98177"
445000,2230,"98177"
564000,3030,"98028"
322000,1620,"98028"
288000,1630,"98028"
593000,3130,"98028"
369736,980,"98072"
406000,2300,"98072"
1442000,4530,"98072"
580000,2500,"98072"
321000,1180,"98072"
388000,1560,"98072"
168000,1210,"98001"
207000,1880,"98001"
453000,1980,"98115"
436000,1510,"98125"
221000,2470,"98168"
507000,2300,"98077"
646000,3500,"98072"
753000,2770,"98072"
217000,2020,"98001"
215000,2020,"98001"
483000,2220,"98115"
507000,1980,"98125"
538000,2770,"98115"
194000,1300,"98148"
411000,1380,"98116"
619000,1420,"98116"
778000,2460,"98116"
804000,1970,"98116"
584000,1840,NA
584000,330,NA
378000,890,"98116"
764000,2890,"98116"
421000,1150,"98116"
466000,1420,"98116"
644000,1840,"98144"
781000,3160,"98052"
314000,1550,"98133"
332000,1100,"98133"
287000,1900,"98042"
611000,1970,"98008"
2209000,4310,"98075"
486000,1810,"98117"
466000,1090,"98117"
774800,2700,"98014"
475000,1940,"98177"
393000,2540,"98177"
473000,2660,"98177"
339000,1480,"98177"
364000,2080,"98177"
457000,2280,"98177"
449000,2700,"98177"
449000,500,"98177"
322000,1050,"98177"
461000,3720,"98177"
380000,1510,"98177"
457000,2100,"98177"
545000,4340,"98177"
399000,2040,"98177"
438000,2320,"98133"
460000,2440,"98177"
311000,1840,"98028"
304000,1770,"98028"
310000,1450,"98028"
253000,1060,"98028"
524000,3760,"98028"
373000,2610,"98028"
419000,1600,"98072"
570000,2000,"98072"
522000,2360,"98072"
344000,1380,"98072"
313000,1320,"98072"
404000,1860,"98072"
414000,1900,"98072"
458000,2310,"98072"
514000,2120,"98072"
879000,5850,"98072"
879000,890,"98072"
327000,1380,"98072"
251000,900,"98133"
200000,1720,"98001"
207000,1880,"98001"
207000,1880,"98001"
524000,3230,"98115"
320000,1350,"98168"
320000,960,"98168"
221000,2050,"98168"
600000,1620,"98040"
581000,1510,"98040"
647000,2250,"98040"
893000,4420,"98040"
612000,1640,"98040"
797000,3050,"98040"
707000,3210,"98040"
645000,1870,"98040"
1042000,2770,"98040"
275000,1510,"98136"
375000,1620,"98136"
621000,2930,"98136"
543000,1430,"98136"
461000,2240,"98126"
236000,730,"98126"
323000,1550,"98136"
238000,770,"98126"
311000,1430,"98126"
234000,730,"98146"
216000,2540,"98168"
255000,1320,"98168"
242000,2010,"98168"
178000,1110,"98168"
226000,1550,"98168"
537000,3483,"98168"
224000,1520,"98168"
276000,900,"98168"
276000,1500,"98168"
342000,3370,"98168"
220000,1590,"98168"
188000,1100,"98188"
175000,960,"98188"
248000,2150,"98188"
169000,1210,"98168"
393000,2670,"98188"
205000,1390,"98168"
146000,820,"98188"
928000,3060,"98040"
2218000,5460,"98040"
303000,2220,"98146"
315000,1290,"98146"
298000,1430,"98146"
240000,1250,"98146"
234000,1070,"98059"
296000,1900,"98042"
336000,3000,"98042"
614000,3610,"98023"
659000,5850,"98023"
651000,2830,"98059"
926000,6860,"98059"
568000,3560,"98059"
482000,2660,"98059"
444000,2060,"98059"
6199000,6160,"98040"
1036000,4930,"98075"
787000,3300,"98075"
449000,1070,"98117"
635000,2490,"98117"
324000,1550,"98052"
210000,840,"98052"
454000,1980,"98014"
333000,1610,"98177"
366000,2170,"98177"
327000,1730,"98133"
288000,1580,"98177"
388000,1520,NA
320000,1030,"98177"
354000,1860,"98177"
306000,1420,"98177"
383000,2190,"98133"
350000,1800,"98177"
376000,2000,"98177"
639000,2210,"98040"
603000,1590,"98040"
686000,1520,"98040"
849000,3310,"98040"
310000,2380,"98136"
667000,2640,"98136"
461000,2590,"98136"
323000,1100,"98126"
275000,990,"98146"
193000,670,"98146"
183000,1460,"98168"
150000,1470,"98168"
208000,1470,"98168"
284000,2400,"98168"
178000,2210,"98168"
190000,1190,"98168"
232000,2390,"98168"
242000,2450,"98168"
124000,770,"98188"
248000,1840,"98188"
224000,1560,"98168"
187000,1800,"98168"
420000,3230,NA
290000,2600,"98168"
243000,480,"98075"
303000,950,"98075"
763000,2140,"98075"
672000,2460,"98075"
564000,2050,"98075"
860000,3490,"98075"
536000,1600,"98117"
466000,1940,"98117"
990000,3410,NA
429000,1710,"98117"
493000,2120,"98117"
477000,2120,"98117"
501000,2890,"98117"
341000,770,"98117"
511000,1590,"98117"
2413000,9070,NA
591000,2150,"98033"
615000,1780,"98177"
983000,4659,"98177"
390000,1860,"98177"
878000,3150,"98177"
759000,2870,"98177"
556000,2010,"98177"
469000,2610,"98177"
175000,1590,"98188"
158000,980,"98188"
186000,630,"98188"
186000,580,"98188"
212000,2140,"98188"
1427000,1984,"98040"
243000,520,"98146"
307000,2180,"98042"
320000,2520,"98042"
320000,2520,"98042"
423000,3020,"98023"
222000,1870,NA
239000,2390,NA
672000,1720,"98116"
269000,2430,"98032"
308000,2500,"98032"
285000,2330,"98032"
277000,1810,"98032"
419000,1480,"98126"
399000,1270,"98126"
337000,1060,"98126"
283000,1730,"98126"
483000,1570,"98126"
507000,1790,"98126"
364000,1270,"98177"
559000,2820,"98177"
371000,1980,"98177"
670000,2780,"98177"
452000,3130,"98177"
541000,3380,"98177"
408000,1670,"98177"
423000,1930,"98177"
348000,2050,"98177"
315000,1320,"98133"
370000,1290,"98028"
341000,2100,"98028"
385000,2160,"98028"
696000,3170,"98072"
369000,1410,"98072"
399000,1770,"98072"
757000,2560,"98072"
757000,1100,"98072"
579000,2380,"98072"
446000,2520,"98072"
618000,2790,"98077"
865000,3620,"98072"
865000,1290,"98072"
810000,3040,"98072"
609000,3940,"98059"
1094000,7940,"98059"
626000,3970,"98059"
407000,2550,NA
668000,2430,"98059"
360000,680,"98107"
603000,2360,"98008"
512000,1920,"98008"
528000,3080,"98008"
1589000,4200,"98075"
557000,1080,"98117"
648000,1580,"98117"
443000,3130,"98014"
740904,3790,"98014"
495000,2870,"98177"
493000,1750,"98177"
290000,1180,"98177"
443000,2920,"98133"
423000,1830,"98177"
324000,1720,"98177"
443000,2220,"98177"
434000,1940,"98177"
381000,2040,"98177"
349000,1730,"98133"
147000,680,"98188"
219000,1650,"98188"
415000,660,"98188"
415000,1670,"98188"
230000,1960,"98188"
339000,1970,"98188"
300000,2230,"98188"
813000,5530,"98188"
291000,1110,"98188"
293000,2050,"98188"
427000,1660,"98188"
168000,1010,"98188"
276000,1830,"98188"
319000,1100,"98188"
319000,380,"98188"
159000,1215,"98198"
186000,1210,"98188"
196000,1250,"98188"
199000,1490,"98168"
239000,1300,"98166"
295000,1920,"98166"
275000,1920,"98166"
235000,1150,"98166"
295000,2170,"98166"
293000,1250,"98126"
248000,910,"98146"
283000,770,"98126"
208000,1700,"98168"
198000,1640,"98168"
196000,1290,"98168"
225000,1500,"98168"
99163,1030,"98168"
328000,2890,"98168"
236000,1630,"98168"
276000,2180,NA
250000,1750,"98168"
118000,1030,"98168"
150000,1110,"98168"
252000,2240,"98168"
214000,1240,"98168"
205000,1700,"98168"
237000,1860,"98188"
217000,1240,"98188"
201000,2600,"98168"
140000,770,"98188"
200000,1020,"98188"
180000,1420,"98188"
270000,1590,"98188"
220000,1980,"98178"
195000,1580,"98178"
183000,1260,"98178"
229000,2100,"98178"
276000,2160,"98178"
671000,2700,"98105"
377000,2420,"98034"
253000,1060,"98034"
265000,1060,"98034"
258000,1060,"98034"
173000,1150,"98023"
174000,1070,"98023"
435000,2536,"98028"
514000,2850,"98028"
493000,3140,"98028"
165000,970,"98178"
184000,1740,"98178"
165000,1180,"98178"
151000,910,"98178"
234000,2600,"98178"
244000,1830,"98178"
163000,1050,"98178"
205000,1590,"98118"
247000,1540,"98118"
1568000,4690,"98004"
1155000,3080,"98004"
1376000,3080,"98004"
2358000,5340,"98004"
1736000,3910,"98004"
1289000,3500,"98004"
2097000,6540,"98004"
1096000,2480,"98004"
1390000,3310,"98004"
367000,2320,"98042"
276000,1320,"98042"
335000,2240,NA
305000,2050,"98042"
259000,1950,"98042"
305000,1330,"98042"
295000,1690,"98042"
218000,1880,"98003"
366000,1410,"98146"
263000,890,"98146"
483000,2310,"98146"
300000,1120,"98146"
342000,1430,"98146"
234000,960,"98146"
305000,1310,"98146"
415000,2710,"98177"
261000,1290,"98177"
328000,1640,"98133"
1003000,4370,"98177"
429000,2580,"98177"
400000,2030,"98177"
407000,1850,"98177"
424000,2380,"98177"
369000,1810,"98133"
582000,3220,NA
612000,3040,"98177"
398000,2120,"98177"
273000,1160,"98028"
329000,1200,"98028"
386000,2130,"98028"
647000,3240,"98028"
306000,1710,"98028"
300000,1430,"98028"
562000,3330,NA
376000,2610,"98028"
711000,2880,"98072"
620000,1950,"98072"
346000,2020,"98072"
747000,4740,"98072"
193000,1800,"98023"
1798000,4990,"98004"
664000,1670,"98004"
632000,1630,"98004"
709000,2350,"98004"
640000,1870,"98004"
327000,1740,"98034"
1709000,3650,"98004"
1389000,2900,"98004"
274000,1570,"98042"
282000,2200,"98042"
286000,1600,"98042"
297000,1920,"98042"
303000,1720,"98042"
337000,2520,"98042"
86000,1740,NA
197000,1420,"98003"
191000,1380,"98003"
199000,1540,"98003"
213000,1540,"98003"
337000,1860,"98028"
510000,2270,"98072"
311000,1660,"98146"
198000,760,"98146"
422000,1750,"98034"
551000,2180,"98034"
408000,3090,"98072"
194000,1370,"98002"
211000,1670,"98002"
178000,1000,"98002"
303000,2580,NA
332000,2690,NA
741000,3750,"98074"
751000,3840,"98074"
100000,2730,NA
335000,1820,NA
437000,2056,"98019"
312000,1750,NA
239000,1740,"98001"
239000,1740,"98001"
235000,1720,"98001"
192000,1410,"98031"
206000,1630,"98168"
164000,1100,"98168"
188000,1820,"98168"
246000,2370,"98168"
206000,1740,"98168"
479000,2260,"98177"
489000,2770,"98072"
426000,2110,"98072"
552000,3260,"98072"
613000,2960,"98072"
411000,1680,"98072"
678000,3400,"98072"
454000,2090,"98072"
784000,4370,"98072"
207000,1880,"98001"
217000,2020,"98001"
453000,2080,"98125"
493000,3160,"98115"
477000,2540,"98115"
258000,1370,"98168"
114000,780,"98168"
239000,1560,"98168"
141000,720,"98168"
221000,1680,"98168"
202000,1340,"98148"
296000,930,"98116"
569000,1980,"98116"
430000,1720,"98116"
605000,2240,"98116"
931000,4360,"98116"
717000,3830,"98105"
717000,3810,"98105"
345000,1550,"98034"
167000,960,"98023"
181000,1120,"98023"
160000,960,"98023"
180000,1130,"98023"
355000,1780,"98028"
504000,2710,"98028"
214000,1740,"98178"
194000,1840,"98178"
169000,1370,"98178"
219000,2040,"98178"
249000,2600,"98178"
158000,1200,"98178"
237000,1780,"98178"
181000,1560,"98178"
162000,1010,"98178"
301000,2360,"98178"
214000,1980,"98178"
285000,2170,"98178"
205000,1510,"98178"
236000,2750,"98178"
331000,1550,"98133"
424000,1820,"98144"
396000,2330,"98133"
327000,920,"98133"
390000,2140,"98133"
213000,540,"98133"
742000,2780,"98133"
349000,1530,"98133"
581000,3680,"98133"
184000,1130,"98022"
434000,1320,"98107"
397000,1260,"98107"
301000,1399,NA
341000,1700,"98133"
216000,1750,"98178"
147000,1010,"98178"
138000,820,"98178"
150000,1010,"98178"
238000,1560,"98178"
218000,1190,"98178"
192000,1100,"98178"
378000,2700,"98178"
254000,1800,"98178"
230000,1420,"98178"
181000,1330,"98178"
784000,1150,"98075"
542000,2120,"98075"
597000,2420,"98075"
1144000,5970,"98075"
560000,2390,"98075"
520000,1510,"98117"
661000,2540,"98117"
361000,1210,"98117"
529000,1780,"98117"
435000,1060,"98117"
468000,2230,"98053"
435000,670,"98053"
435000,1510,"98053"
265000,770,"98033"
704000,3090,"98177"
452000,2430,"98177"
540000,1710,"98177"
331000,1200,"98177"
719000,3560,"98177"
512000,1660,"98177"
677000,4000,"98177"
397000,2090,"98177"
784000,3900,"98177"
651000,2500,"98177"
509000,1800,"98115"
765000,3060,"98115"
310000,1240,"98056"
447000,2380,"98056"
796000,3070,"98199"
624000,1780,"98199"
641000,2050,"98199"
739000,2590,"98199"
1324000,5300,"98199"
806000,1970,"98199"
1170000,3310,"98199"
696000,2300,"98199"
291000,2830,NA
291000,2840,NA
291000,3390,NA
360000,2370,"98059"
403000,3100,"98059"
403000,2550,"98059"
381000,2240,"98059"
372000,2370,"98059"
393000,2560,"98059"
367000,2710,"98059"
310000,1450,"98133"
305000,1400,"98133"
221000,1890,"98003"
173000,1380,"98003"
194000,1380,"98003"
192000,1380,"98003"
203000,1540,"98003"
343000,1800,"98028"
337000,1830,"98028"
599000,2870,"98146"
202000,670,"98146"
473000,3060,"98146"
545000,2510,NA
239000,780,"98146"
441000,2480,"98146"
363000,1620,"98146"
344000,1790,"98072"
211000,1670,"98002"
200000,1460,"98002"
326000,2580,NA
326000,2580,NA
729000,3840,"98074"
346000,2370,NA
640000,2940,NA
550000,3360,"98019"
547000,4040,"98019"
724000,4300,"98072"
826000,3830,"98072"
399000,1740,"98072"
519000,2030,"98077"
